ticker,price_date,market,weighted_momentum,rs_score,momentum_rank,close_price
013580,2026-06-08,KR,-0.0469011069671782,-0.571242594524027,216,18750
013580,2026-06-09,KR,0.0100656694803485,-0.624842145313303,189,19920
013580,2026-06-10,KR,-0.0466281928177369,-0.595868985031073,204,19500
013580,2026-06-11,KR,-0.0527377139209781,-0.621342386227169,207,19560
013580,2026-06-12,KR,-0.0357052904278158,-0.633317806037912,213,20100
013580,2026-06-13,KR,-0.0357052904278158,-0.633317806037912,213,20100
013580,2026-06-14,KR,-0.0357052904278158,-0.633317806037912,213,20100
013580,2026-06-15,KR,-0.0250704885782896,-0.677805746690655,207,20750
013580,2026-06-16,KR,-0.00627666667136517,-0.677638888361574,192,21150
013580,2026-06-17,KR,-0.0231559460402725,-0.719869036256108,195,20600
013580,2026-06-18,KR,-0.0556905995796971,-0.886891467516347,220,19960
013580,2026-06-22,KR,-0.18184334819189,,306,
013580,2026-06-23,KR,-0.246230662772739,,337,
013580,2026-06-24,KR,-0.230573100621778,-0.804878960163214,282,
013580,2026-06-25,KR,-0.140350179268996,-0.804878960163214,209,18800
014620,2026-06-01,KR,0.0380622837370241,-0.793785221760573,232,30000
014620,2026-06-02,KR,0.0184563758389262,-0.799755302540826,229,30350
014620,2026-06-03,KR,0.0184563758389262,-0.799755302540826,229,30350
014620,2026-06-04,KR,0.021558872305141,-0.739910832016871,227,30800
014620,2026-06-05,KR,0.0133111480865225,-0.656972841065604,214,30450
014620,2026-06-06,KR,0.0133111480865225,-0.656972841065604,214,30450
014620,2026-06-07,KR,0.0133111480865225,-0.656972841065604,214,30450
014620,2026-06-08,KR,-0.0430292598967298,-0.567370747453579,213,27800
014620,2026-06-09,KR,-0.0106007067137809,-0.645508521507432,203,28000
014620,2026-06-10,KR,-0.0102739726027398,-0.559514764816076,184,28900
014620,2026-06-11,KR,-0.0807248764415156,-0.649329548747706,223,27900
014620,2026-06-12,KR,-0.0535433070866141,-0.651155822696711,225,30050
014620,2026-06-13,KR,-0.0535433070866141,-0.651155822696711,225,30050
014620,2026-06-14,KR,-0.0535433070866141,-0.651155822696711,225,30050
014620,2026-06-15,KR,0.0297339593114241,-0.623001298800941,177,32900
014620,2026-06-16,KR,0,-0.671362221690208,190,32750
014620,2026-06-17,KR,0.0428790199081164,-0.653834070307719,170,34050
014620,2026-06-18,KR,0.00482315112540199,-0.826377716811248,182,31250
014620,2026-06-22,KR,-0.107085605549039,,194,
014620,2026-06-23,KR,-0.107085605549039,,149,
014620,2026-06-24,KR,-0.160700909163579,-0.739692179587028,193,
014620,2026-06-25,KR,-0.0751633986928104,-0.739692179587028,176,28300
014680,2026-06-01,KR,0.0666117242206397,-0.765235781276958,219,260500
014680,2026-06-02,KR,0.0236196969487903,-0.794591981430962,224,250000
014680,2026-06-03,KR,0.0236196969487903,-0.794591981430962,224,250000
014680,2026-06-04,KR,0.134679323384142,-0.626790380937871,173,276000
014680,2026-06-05,KR,-0.00811251816913583,-0.678396507321262,223,256500
014680,2026-06-06,KR,-0.00811251816913583,-0.678396507321262,223,256500
014680,2026-06-07,KR,-0.00811251816913583,-0.678396507321262,223,256500
014680,2026-06-08,KR,-0.112288790828106,-0.636630278384955,255,230000
014680,2026-06-09,KR,-0.0985878327056543,-0.733495647499305,250,246500
014680,2026-06-10,KR,-0.0169750032126532,-0.566215795425989,188,262000
014680,2026-06-11,KR,0.127356813687452,-0.441247858618738,133,296000
014680,2026-06-12,KR,0.0800157066779799,-0.517596808932117,160,282500
014680,2026-06-13,KR,0.0800157066779799,-0.517596808932117,160,282500
014680,2026-06-14,KR,0.0800157066779799,-0.517596808932117,160,282500
014680,2026-06-15,KR,0.122048402691082,-0.530686855421283,148,303500
014680,2026-06-16,KR,0.0953808959929978,-0.575981325697211,154,299000
014680,2026-06-17,KR,0.0753840657377636,-0.621329024478072,155,301000
014680,2026-06-18,KR,0.0978554952040505,-0.7333453727326,144,297500
014680,2026-06-22,KR,0.00291496779409901,,98,
014680,2026-06-23,KR,-0.110522719133947,,152,
014680,2026-06-24,KR,-0.107874179483421,-0.720238614645344,127,
014680,2026-06-25,KR,-0.0557098337511261,-0.720238614645344,161,261500
014820,2026-06-01,KR,-0.144063878226091,-0.975911383723688,329,20900
014820,2026-06-02,KR,-0.162846469735874,-0.981058148115626,335,20400
014820,2026-06-03,KR,-0.162846469735874,-0.981058148115626,335,20400
014820,2026-06-04,KR,-0.159436377368566,-0.920906081690578,332,20400
014820,2026-06-05,KR,-0.18111753371869,-0.851401522870816,327,20400
014820,2026-06-06,KR,-0.18111753371869,-0.851401522870816,327,20400
014820,2026-06-07,KR,-0.18111753371869,-0.851401522870816,327,20400
014820,2026-06-08,KR,-0.214553011311011,-0.73889449886786,324,19140
014820,2026-06-09,KR,-0.270700397868028,-0.905608212661679,362,19430
014820,2026-06-10,KR,-0.254736859235512,-0.803977651448847,348,20150
014820,2026-06-11,KR,-0.205202312138728,-0.773806984444919,311,21450
014820,2026-06-12,KR,-0.189643982358974,-0.78725649796907,304,21950
014820,2026-06-13,KR,-0.189643982358974,-0.78725649796907,304,21950
014820,2026-06-14,KR,-0.189643982358974,-0.78725649796907,304,21950
014820,2026-06-15,KR,-0.200921410257481,-0.853656668369846,305,22000
014820,2026-06-16,KR,-0.22571897523728,-0.897081196927488,313,21700
014820,2026-06-17,KR,-0.220898375001044,-0.917611465216879,316,21450
014820,2026-06-18,KR,-0.223467306845484,-1.05466817478213,319,20650
014820,2026-06-22,KR,-0.204872125661203,,335,
014820,2026-06-23,KR,-0.253359279270039,,343,
014820,2026-06-24,KR,-0.250158378247478,-0.993332628850106,308,
014820,2026-06-25,KR,-0.328803847955888,-0.993332628850106,347,19010
015750,2026-06-01,KR,0.00847457627118642,-0.823372929226411,251,7140
015750,2026-06-02,KR,-0.0738786279683378,-0.89209030634809,284,7020
015750,2026-06-03,KR,-0.0738786279683378,-0.89209030634809,284,7020
015750,2026-06-04,KR,-0.0913838120104439,-0.852853516332456,286,6960
015750,2026-06-05,KR,-0.0895522388059702,-0.759836227958096,270,6710
015750,2026-06-06,KR,-0.0895522388059702,-0.759836227958096,270,6710
015750,2026-06-07,KR,-0.0895522388059702,-0.759836227958096,270,6710
015750,2026-06-08,KR,-0.180989583333333,-0.705331070890182,307,6290
015750,2026-06-09,KR,-0.127129750982962,-0.762037565776613,277,6660
015750,2026-06-10,KR,-0.132707774798928,-0.681948567012263,264,6470
015750,2026-06-11,KR,-0.153649167733675,-0.722253840039866,270,6610
015750,2026-06-12,KR,-0.101430429128739,-0.699042944738835,249,6910
015750,2026-06-13,KR,-0.101430429128739,-0.699042944738835,249,6910
015750,2026-06-14,KR,-0.101430429128739,-0.699042944738835,249,6910
015750,2026-06-15,KR,-0.1025,-0.755235258112365,250,7180
015750,2026-06-16,KR,-0.0916976456009914,-0.7630598672912,240,7330
015750,2026-06-17,KR,-0.106649937264743,-0.803363027480578,258,7120
015750,2026-06-18,KR,-0.0766233766233766,-0.907824244560027,239,7110
015750,2026-06-22,KR,-0.171495564666717,,283,
015750,2026-06-23,KR,-0.171495564666717,,244,
015750,2026-06-24,KR,-0.243706256139828,-0.80541275879477,294,
015750,2026-06-25,KR,-0.140883977900553,-0.80541275879477,210,6220
015760,2026-06-01,KR,-0.281598513011152,-1.11344601850875,386,38650
015760,2026-06-02,KR,-0.309872029250457,-1.12808370763021,393,37750
015760,2026-06-03,KR,-0.309872029250457,-1.12808370763021,393,37750
015760,2026-06-04,KR,-0.312611012433393,-1.0740807167554,394,38700
015760,2026-06-05,KR,-0.417431192660551,-1.08771518181268,408,38100
015760,2026-06-06,KR,-0.417431192660551,-1.08771518181268,408,38100
015760,2026-06-07,KR,-0.417431192660551,-1.08771518181268,408,38100
015760,2026-06-08,KR,-0.46980854197349,-0.994150029530339,409,36000
015760,2026-06-09,KR,-0.453030303030303,-1.08793811782395,410,36100
015760,2026-06-10,KR,-0.405228758169935,-0.95446955038327,392,36400
015760,2026-06-11,KR,-0.405629139072848,-0.974233811379039,392,35900
015760,2026-06-12,KR,-0.377685950413223,-0.97529846602332,386,37650
015760,2026-06-13,KR,-0.377685950413223,-0.97529846602332,386,37650
015760,2026-06-14,KR,-0.377685950413223,-0.97529846602332,386,37650
015760,2026-06-15,KR,-0.303030303030303,-0.955765561142668,357,41400
015760,2026-06-16,KR,-0.347540983606557,-1.01890320529677,368,39800
015760,2026-06-17,KR,-0.305317324185249,-1.00203041440108,356,40500
015760,2026-06-18,KR,-0.31326352530541,-1.14446439324206,361,39350
015760,2026-06-22,KR,-0.134440695028562,,232,
015760,2026-06-23,KR,-0.179280071290269,,256,
015760,2026-06-24,KR,-0.169299374818453,-1.05909220758285,203,
015760,2026-06-25,KR,-0.394563426688633,-1.05909220758285,374,36750
016360,2026-06-01,KR,0.510922330097087,-0.32092517540051,79,124500
016360,2026-06-02,KR,0.442583732057416,-0.375627946322336,82,120600
016360,2026-06-03,KR,0.442583732057416,-0.375627946322336,82,120600
016360,2026-06-04,KR,0.520958083832335,-0.240511620489677,74,127000
016360,2026-06-05,KR,0.490338164251208,-0.179945824900918,73,123400
016360,2026-06-06,KR,0.490338164251208,-0.179945824900918,73,123400
016360,2026-06-07,KR,0.490338164251208,-0.179945824900918,73,123400
016360,2026-06-08,KR,0.349264705882353,-0.175076781674496,78,110100
016360,2026-06-09,KR,0.402147971360382,-0.232759843433269,77,117500
016360,2026-06-10,KR,0.303135888501742,-0.246104903711594,83,112200
016360,2026-06-11,KR,0.34375,-0.224854672306191,83,111800
016360,2026-06-12,KR,0.386231038506418,-0.211381477103679,78,118800
016360,2026-06-13,KR,0.386231038506418,-0.211381477103679,78,118800
016360,2026-06-14,KR,0.386231038506418,-0.211381477103679,78,118800
016360,2026-06-15,KR,0.387315968289921,-0.265419289822444,78,122500
016360,2026-06-16,KR,0.358778625954199,-0.31258359573601,80,124600
016360,2026-06-17,KR,0.367549668874172,-0.329163421341663,72,123900
016360,2026-06-18,KR,0.424133811230585,-0.407067056706065,67,119200
016360,2026-06-22,KR,0.0380604278094433,,76,
016360,2026-06-23,KR,-0.0554468556627693,,101,
016360,2026-06-24,KR,-0.0463558947896945,-0.452578386305717,81,
016360,2026-06-25,KR,0.211950394588501,-0.452578386305717,66,107500
017670,2026-06-01,KR,1.06075214882083,0.228904643323237,38,112200
017670,2026-06-02,KR,1.28288688186097,0.464675203481217,25,125200
017670,2026-06-03,KR,1.28288688186097,0.464675203481217,25,125200
017670,2026-06-04,KR,0.854860962074992,0.0933912577529794,44,108900
017670,2026-06-05,KR,0.724870229453132,0.0545862403010056,47,106400
017670,2026-06-06,KR,0.724870229453132,0.0545862403010056,47,106400
017670,2026-06-07,KR,0.724870229453132,0.0545862403010056,47,106400
017670,2026-06-08,KR,0.76376113880453,0.239419651247681,36,106700
017670,2026-06-09,KR,0.766630555060285,0.131722740266634,40,108100
017670,2026-06-10,KR,0.699858125370085,0.150617333156749,41,105700
017670,2026-06-11,KR,0.631611227508443,0.0630065552022523,46,100000
017670,2026-06-12,KR,0.496521604323465,-0.101090911286631,64,103000
017670,2026-06-13,KR,0.496521604323465,-0.101090911286631,64,103000
017670,2026-06-14,KR,0.496521604323465,-0.101090911286631,64,103000
017670,2026-06-15,KR,0.540269348391537,-0.112465909720828,60,105400
017670,2026-06-16,KR,0.452293746359291,-0.219068475330917,62,100100
017670,2026-06-17,KR,0.376899930668221,-0.319813159547614,70,99000
017670,2026-06-18,KR,0.399412451064342,-0.431788416872309,71,95900
017670,2026-06-22,KR,0.0361576377648082,,77,
017670,2026-06-23,KR,-0.00699857401038592,,75,
017670,2026-06-24,KR,0.00154277968968485,-0.338538036309615,62,
017670,2026-06-25,KR,0.325990744584603,-0.338538036309615,58,91000
017800,2026-06-01,KR,0.0288565057853392,-0.802990999712258,239,79300
017800,2026-06-02,KR,-0.0208688055072994,-0.839080483887051,250,76500
017800,2026-06-03,KR,-0.0208688055072994,-0.839080483887051,250,76500
017800,2026-06-04,KR,-0.0283047769896529,-0.789774481311665,257,77200
017800,2026-06-05,KR,-0.0477041252351403,-0.717988114387267,246,77500
017800,2026-06-06,KR,-0.0477041252351403,-0.717988114387267,246,77500
017800,2026-06-07,KR,-0.0477041252351403,-0.717988114387267,246,77500
017800,2026-06-08,KR,-0.0786570978215223,-0.602998585378371,229,74900
017800,2026-06-09,KR,-0.0646052859923605,-0.699513100786012,234,76700
017800,2026-06-10,KR,-0.0748972205949517,-0.624138012808288,224,76100
017800,2026-06-11,KR,-0.00720327787967623,-0.575807950185867,180,79400
017800,2026-06-12,KR,0.0123987807120167,-0.58521373489808,182,79900
017800,2026-06-13,KR,0.0123987807120167,-0.58521373489808,182,79900
017800,2026-06-14,KR,0.0123987807120167,-0.58521373489808,182,79900
017800,2026-06-15,KR,0.0440620440434136,-0.608673214068951,170,83500
017800,2026-06-16,KR,0.029414843713391,-0.641947377976817,179,82600
017800,2026-06-17,KR,-0.00559530428843968,-0.702308394504275,185,82500
017800,2026-06-18,KR,-0.0408592733895098,-0.87206014132616,207,78900
017800,2026-06-22,KR,-0.14334952833103,,243,
017800,2026-06-23,KR,-0.187980553798424,,271,
017800,2026-06-24,KR,-0.185471359102704,-0.862919327246728,229,
017800,2026-06-25,KR,-0.19839054635251,-0.862919327246728,259,72000
017960,2026-06-01,KR,-0.109418282548476,-0.941265788046074,309,32150
017960,2026-06-02,KR,-0.107296137339056,-0.925507815718808,303,31200
017960,2026-06-03,KR,-0.107296137339056,-0.925507815718808,303,31200
017960,2026-06-04,KR,-0.114754098360656,-0.876223802682668,307,32400
017960,2026-06-05,KR,-0.111570247933884,-0.78185423708601,284,32250
017960,2026-06-06,KR,-0.111570247933884,-0.78185423708601,284,32250
017960,2026-06-07,KR,-0.111570247933884,-0.78185423708601,284,32250
017960,2026-06-08,KR,-0.169705469845722,-0.694046957402571,293,29600
017960,2026-06-09,KR,-0.124820659971306,-0.759728474764957,272,30500
017960,2026-06-10,KR,-0.11587982832618,-0.665120620539516,254,30900
017960,2026-06-11,KR,-0.0889212827988338,-0.657525955105025,228,31250
017960,2026-06-12,KR,-0.0836940836940837,-0.68130659930418,239,31750
017960,2026-06-13,KR,-0.0836940836940837,-0.68130659930418,239,31750
017960,2026-06-14,KR,-0.0836940836940837,-0.68130659930418,239,31750
017960,2026-06-15,KR,-0.0588235294117647,-0.71155878752413,226,32800
017960,2026-06-16,KR,0.0378457059679767,-0.633516515722232,175,35650
017960,2026-06-17,KR,0.0310192023633677,-0.665693887852467,172,34900
017960,2026-06-18,KR,0.00156494522691708,-0.829635922709733,183,32000
017960,2026-06-22,KR,-0.202318685885804,,333,
017960,2026-06-23,KR,-0.267969799872281,,365,
017960,2026-06-24,KR,-0.267526503904548,-0.830467645523039,333,
017960,2026-06-25,KR,-0.165938864628821,-0.830467645523039,223,28650
018250,2026-06-01,KR,0.00769098322868955,-0.824156522268908,252,12700
018250,2026-06-02,KR,-0.0435726821631039,-0.861784360542856,264,12120
018250,2026-06-03,KR,-0.0435726821631039,-0.861784360542856,264,12120
018250,2026-06-04,KR,-0.0575386568215908,-0.819008361143603,271,11850
018250,2026-06-05,KR,-0.0659147544305722,-0.736198743582698,253,11800
018250,2026-06-06,KR,-0.0659147544305722,-0.736198743582698,253,11800
018250,2026-06-07,KR,-0.0659147544305722,-0.736198743582698,253,11800
018250,2026-06-08,KR,-0.0993374501117386,-0.623678937668588,249,11200
018250,2026-06-09,KR,-0.101179278039419,-0.73608709283307,253,11390
018250,2026-06-10,KR,-0.110569877862045,-0.659810670075381,249,11350
018250,2026-06-11,KR,-0.0774347639928309,-0.646039436299022,220,11700
018250,2026-06-12,KR,-0.028504949405983,-0.626117465016079,206,12100
018250,2026-06-13,KR,-0.028504949405983,-0.626117465016079,206,12100
018250,2026-06-14,KR,-0.028504949405983,-0.626117465016079,206,12100
018250,2026-06-15,KR,-0.00297970345744569,-0.655714961569811,194,12290
018250,2026-06-16,KR,-0.023086642526411,-0.694448864216619,198,12100
018250,2026-06-17,KR,-0.0125498863827809,-0.709262976598616,188,12250
018250,2026-06-18,KR,-0.0373765694680995,-0.86857743740475,204,11790
018250,2026-06-22,KR,-0.151073282661797,,253,
018250,2026-06-23,KR,-0.181678231398527,,262,
018250,2026-06-24,KR,-0.213098808226757,-0.824239592844691,259,
018250,2026-06-25,KR,-0.159710811950473,-0.824239592844691,220,10980
018260,2026-06-01,KR,1.06975414522584,0.237906639728246,36,362000
018260,2026-06-02,KR,0.669444444444445,-0.148767233935307,58,300500
018260,2026-06-03,KR,0.669444444444445,-0.148767233935307,58,300500
018260,2026-06-04,KR,0.45731375747689,-0.304155946845123,88,268000
018260,2026-06-05,KR,0.404338153503893,-0.265945835648233,89,252500
018260,2026-06-06,KR,0.404338153503893,-0.265945835648233,89,252500
018260,2026-06-07,KR,0.404338153503893,-0.265945835648233,89,252500
018260,2026-06-08,KR,0.335597057159027,-0.188744430397823,79,236000
018260,2026-06-09,KR,0.492316784869976,-0.142591029923675,62,252500
018260,2026-06-10,KR,0.289398280802292,-0.259842511411043,87,225000
018260,2026-06-11,KR,0.332752613240418,-0.235852059065773,85,229500
018260,2026-06-12,KR,0.342776203966006,-0.254836311644091,85,237000
018260,2026-06-13,KR,0.342776203966006,-0.254836311644091,85,237000
018260,2026-06-14,KR,0.342776203966006,-0.254836311644091,85,237000
018260,2026-06-15,KR,0.356940509915014,-0.295794748197351,85,239500
018260,2026-06-16,KR,0.344632768361582,-0.326729453328626,84,238000
018260,2026-06-17,KR,0.34315424610052,-0.353558844115315,79,232500
018260,2026-06-18,KR,0.316259678379988,-0.514941189556662,88,221000
018260,2026-06-22,KR,0.150924544937005,,52,
018260,2026-06-23,KR,0.0359076035190506,,58,
018260,2026-06-24,KR,0.0313640939558709,-0.517700986332284,53,
018260,2026-06-25,KR,0.146827794561934,-0.517700986332284,80,189800
018290,2026-06-01,KR,-0.210686095931998,-1.0425336014296,360,13000
018290,2026-06-02,KR,-0.211633663366337,-1.02984534174609,356,12740
018290,2026-06-03,KR,-0.211633663366337,-1.02984534174609,356,12740
018290,2026-06-04,KR,-0.211574362165526,-0.973044066487538,354,12670
018290,2026-06-05,KR,-0.265792610250298,-0.936076599402424,364,12320
018290,2026-06-06,KR,-0.265792610250298,-0.936076599402424,364,12320
018290,2026-06-07,KR,-0.265792610250298,-0.936076599402424,364,12320
018290,2026-06-08,KR,-0.294919454770756,-0.819260942327605,364,11380
018290,2026-06-09,KR,-0.254501800720288,-0.889409615513939,351,12420
018290,2026-06-10,KR,-0.292307692307692,-0.841548484521028,363,12420
018290,2026-06-11,KR,-0.345868644067797,-0.914473316373987,375,12350
018290,2026-06-12,KR,-0.321033210332103,-0.9186457259422,365,12880
018290,2026-06-13,KR,-0.321033210332103,-0.9186457259422,365,12880
018290,2026-06-14,KR,-0.321033210332103,-0.9186457259422,365,12880
018290,2026-06-15,KR,-0.353178607467205,-1.00591386557957,378,12820
018290,2026-06-16,KR,-0.358519269776876,-1.02988149146708,371,12650
018290,2026-06-17,KR,-0.37378640776699,-1.07049949798283,386,12900
018290,2026-06-18,KR,-0.383955600403633,-1.21515646834028,388,12210
018290,2026-06-22,KR,-0.245777777863214,,370,
018290,2026-06-23,KR,-0.245777777863214,,334,
018290,2026-06-24,KR,-0.292146637937653,-1.06113535565562,351,
018290,2026-06-25,KR,-0.3966065747614,-1.06113535565562,376,11380
018670,2026-06-01,KR,0.0246627080605779,-0.80718479743702,241,227500
018670,2026-06-02,KR,0.0200185268297806,-0.798193151549971,226,223000
018670,2026-06-03,KR,0.0200185268297806,-0.798193151549971,226,223000
018670,2026-06-04,KR,0.0314742244975266,-0.729995479824486,223,223500
018670,2026-06-05,KR,0.00202381668112239,-0.668260172471004,219,221500
018670,2026-06-06,KR,0.00202381668112239,-0.668260172471004,219,221500
018670,2026-06-07,KR,0.00202381668112239,-0.668260172471004,219,221500
018670,2026-06-08,KR,-0.0149736549593034,-0.539315142516152,194,212000
018670,2026-06-09,KR,-0.0386904693239796,-0.673598284117631,219,212500
018670,2026-06-10,KR,-0.041963637563152,-0.591204429776488,202,215500
018670,2026-06-11,KR,0.0111506723498889,-0.557453999956302,173,224500
018670,2026-06-12,KR,0.00208338552517628,-0.59552913008492,189,222000
018670,2026-06-13,KR,0.00208338552517628,-0.59552913008492,189,222000
018670,2026-06-14,KR,0.00208338552517628,-0.59552913008492,189,222000
018670,2026-06-15,KR,0.0427381026862246,-0.609997155426141,171,230500
018670,2026-06-16,KR,0.0269438502223289,-0.64441837146788,183,231000
018670,2026-06-17,KR,-0.0216290649048628,-0.718342155120698,193,221500
018670,2026-06-18,KR,-0.000898867236712397,-0.832099735173363,185,216000
018670,2026-06-22,KR,-0.135537022604766,,234,
018670,2026-06-23,KR,-0.132169297326166,,175,
018670,2026-06-24,KR,-0.146992037221503,-0.702734189274292,170,
018670,2026-06-25,KR,-0.0382054083800745,-0.702734189274292,151,207000
018880,2026-06-01,KR,0.626168224299065,-0.205679281198532,68,5220
018880,2026-06-02,KR,0.597444089456869,-0.220767588922883,63,5000
018880,2026-06-03,KR,0.597444089456869,-0.220767588922883,63,5000
018880,2026-06-04,KR,0.515723270440252,-0.245746433881761,75,4820
018880,2026-06-05,KR,0.453560371517028,-0.216723617635098,79,4695
018880,2026-06-06,KR,0.453560371517028,-0.216723617635098,79,4695
018880,2026-06-07,KR,0.453560371517028,-0.216723617635098,79,4695
018880,2026-06-08,KR,0.32,-0.204341487556849,82,4290
018880,2026-06-09,KR,0.297058823529412,-0.337848991264239,90,4410
018880,2026-06-10,KR,0.274336283185841,-0.274904509027495,90,4320
018880,2026-06-11,KR,0.279878971255673,-0.288725701050518,96,4230
018880,2026-06-12,KR,0.437308868501529,-0.160303647108567,71,4700
018880,2026-06-13,KR,0.437308868501529,-0.160303647108567,71,4700
018880,2026-06-14,KR,0.437308868501529,-0.160303647108567,71,4700
018880,2026-06-15,KR,0.673048600883652,0.0203133427712874,44,5680
018880,2026-06-16,KR,0.558558558558559,-0.11280366313165,52,5190
018880,2026-06-17,KR,0.485496183206107,-0.211216907009728,58,4865
018880,2026-06-18,KR,0.45,-0.38120086793665,62,4640
018880,2026-06-22,KR,-0.0206174539433084,,112,
018880,2026-06-23,KR,-0.152807488300586,,205,
018880,2026-06-24,KR,-0.15134117440551,-0.619316014936771,174,
018880,2026-06-25,KR,0.0452127659574468,-0.619316014936771,116,3930
020150,2026-06-01,KR,0.891176470588235,0.0593289650906377,48,64300
020150,2026-06-02,KR,0.994074074074074,0.175862395694322,38,67300
020150,2026-06-03,KR,0.994074074074074,0.175862395694322,38,67300
020150,2026-06-04,KR,0.770682148040639,0.00921244371862628,49,61000
020150,2026-06-05,KR,0.614598540145985,-0.0556854490061407,56,55300
020150,2026-06-06,KR,0.614598540145985,-0.0556854490061407,56,55300
020150,2026-06-07,KR,0.614598540145985,-0.0556854490061407,56,55300
020150,2026-06-08,KR,0.406576980568012,-0.117764506988837,65,47050
020150,2026-06-09,KR,0.155844155844156,-0.479063658949495,130,48950
020150,2026-06-10,KR,0.169665809768637,-0.379574982444698,117,45500
020150,2026-06-11,KR,0.176687116564417,-0.391917555741774,117,47950
020150,2026-06-12,KR,0.400247831474597,-0.197364684135499,75,56500
020150,2026-06-13,KR,0.400247831474597,-0.197364684135499,75,56500
020150,2026-06-14,KR,0.400247831474597,-0.197364684135499,75,56500
020150,2026-06-15,KR,0.327102803738318,-0.325632454374047,92,56800
020150,2026-06-16,KR,0.410757946210269,-0.26060427547994,70,57700
020150,2026-06-17,KR,0.420849420849421,-0.275863669366414,64,55200
020150,2026-06-18,KR,0.388586956521739,-0.442613911414911,75,51100
020150,2026-06-22,KR,-0.0621760316886797,,148,
020150,2026-06-23,KR,-0.14385321321976,,187,
020150,2026-06-24,KR,-0.121063169570815,-0.680710010667681,142,
020150,2026-06-25,KR,-0.0161812297734628,-0.680710010667681,144,45600
020560,2026-06-01,KR,-0.0875816993464053,-0.919429204844003,295,6980
020560,2026-06-02,KR,-0.115089514066496,-0.933301192446248,309,6920
020560,2026-06-03,KR,-0.115089514066496,-0.933301192446248,309,6920
020560,2026-06-04,KR,-0.112403100775194,-0.873872805097206,304,6870
020560,2026-06-05,KR,-0.11741935483871,-0.787703343990836,288,6840
020560,2026-06-06,KR,-0.11741935483871,-0.787703343990836,288,6840
020560,2026-06-07,KR,-0.11741935483871,-0.787703343990836,288,6840
020560,2026-06-08,KR,-0.116797900262467,-0.641139387819316,260,6730
020560,2026-06-09,KR,-0.115284974093264,-0.750192788886915,263,6830
020560,2026-06-10,KR,-0.129533678756477,-0.678774470969812,262,6720
020560,2026-06-11,KR,-0.12,-0.688604672306191,248,6820
020560,2026-06-12,KR,-0.105063291139241,-0.702675806749337,251,7070
020560,2026-06-13,KR,-0.105063291139241,-0.702675806749337,251,7070
020560,2026-06-14,KR,-0.105063291139241,-0.702675806749337,251,7070
020560,2026-06-15,KR,0.0347043701799485,-0.618030887932417,175,8050
020560,2026-06-16,KR,0.0181818181818181,-0.65318040350839,184,7840
020560,2026-06-17,KR,0.0157273918741809,-0.680985698341654,179,7750
020560,2026-06-18,KR,-0.0106524633821571,-0.841853331318807,188,7430
020560,2026-06-22,KR,-0.0358001422525694,,124,
020560,2026-06-23,KR,-0.0692707246151011,,111,
020560,2026-06-24,KR,-0.0517894599477848,-0.702939376920708,83,
020560,2026-06-25,KR,-0.0384105960264901,-0.702939376920708,152,7260
021240,2026-06-01,KR,0.201296439117095,-0.630551066380502,158,90000
021240,2026-06-02,KR,0.287584958829947,-0.530626719549805,118,94600
021240,2026-06-03,KR,0.287584958829947,-0.530626719549805,118,94600
021240,2026-06-04,KR,0.260837098220023,-0.500632606101989,127,93000
021240,2026-06-05,KR,0.263871730167947,-0.406412258984179,111,94200
021240,2026-06-06,KR,0.263871730167947,-0.406412258984179,111,94200
021240,2026-06-07,KR,0.263871730167947,-0.406412258984179,111,94200
021240,2026-06-08,KR,0.180281041931577,-0.344060445625272,114,87400
021240,2026-06-09,KR,0.249431907380857,-0.385475907412794,101,92400
021240,2026-06-10,KR,0.23116485056469,-0.318075941648646,101,92000
021240,2026-06-11,KR,0.265500315549753,-0.303104356756438,98,92000
021240,2026-06-12,KR,0.21455611385713,-0.383056401752967,114,89000
021240,2026-06-13,KR,0.21455611385713,-0.383056401752967,114,89000
021240,2026-06-14,KR,0.21455611385713,-0.383056401752967,114,89000
021240,2026-06-15,KR,0.188029090967765,-0.4647061671446,120,91300
021240,2026-06-16,KR,0.157641442649719,-0.513720779040489,129,91200
021240,2026-06-17,KR,0.140107967479352,-0.556605122736483,129,91800
021240,2026-06-18,KR,0.127468769424831,-0.703732098511819,131,91000
021240,2026-06-22,KR,-0.0240210712759679,,115,
021240,2026-06-23,KR,-0.0217713872026258,,85,
021240,2026-06-24,KR,-0.0249758032480742,-0.521457290845563,75,
021240,2026-06-25,KR,0.143071490048655,-0.521457290845563,81,86300
022100,2026-06-01,KR,0.00540737704023653,-0.826440128457361,255,38700
022100,2026-06-02,KR,-0.156070732270014,-0.974282410649766,329,35300
022100,2026-06-03,KR,-0.156070732270014,-0.974282410649766,329,35300
022100,2026-06-04,KR,-0.229461167009958,-0.99093087133197,361,32000
022100,2026-06-05,KR,-0.296883314896586,-0.967167304048713,374,29200
022100,2026-06-06,KR,-0.296883314896586,-0.967167304048713,374,29200
022100,2026-06-07,KR,-0.296883314896586,-0.967167304048713,374,29200
022100,2026-06-08,KR,-0.398940870544517,-0.923282358101366,395,25650
022100,2026-06-09,KR,-0.331416727953467,-0.966324542747118,378,27100
022100,2026-06-10,KR,-0.344540299614813,-0.893781091828149,376,25850
022100,2026-06-11,KR,-0.321412903471361,-0.890017575777552,370,27100
